DRGDefinition,ProviderName,ProviderCity,ZipCode,RefRegion,Discharges ,AvgCoveredCharges,AvgTotPayments,AvgMedicarePayment
"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,12,22835.25,7081.66,6523.66
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,46,12816.52,4918.17,3928.26
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,42,15720.66,5340.52,4109.35
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,23,14492.52,4269.86,3165.17
"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,27,8763.81,4074.33,3230.18
682 - RENAL FAILURE W MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,37,36717.24,11925.56,11168.45
682 - RENAL FAILURE W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,59,32724.54,12101.06,10861.08
682 - RENAL FAILURE W MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,44,29926.04,10340.27,9624.27
682 - RENAL FAILURE W MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,23,23200.91,9163.95,8654.82
683 - RENAL FAILURE W CC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,47,17227.59,7196.82,6272.63
683 - RENAL FAILURE W CC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,60,24761.5,8198.06,6892.48
683 - RENAL FAILURE W CC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,34,16402.58,6316.76,5431.79
683 - RENAL FAILURE W CC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,34,15269.29,6172.17,5443.26
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,44,28370.65,9144.31,8420.4
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,40,16061.5,7374.15,6415.95
689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,15,20369.2,7127.73,6155.2
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,55,14411.41,5544.4,4669.85
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,45,18202.2,6329.4,4787.31
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,26,14502.92,4981.42,4164.03
690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,58,13797.01,4702.03,3850.44
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,18,21222.77,10902.44,9750.16
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,20,32675.55,12653.85,10905.4
698 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,14,30542.28,9672,9029.71
699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,22,35932.31,8855.13,6828.27
811 - RED BLOOD CELL DISORDERS W MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,11,20553.54,8995.63,8484
811 - RED BLOOD CELL DISORDERS W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,14,42674.28,12039.5,11473.5
812 - RED BLOOD CELL DISORDERS W/O MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,19,16142.21,5700.05,4760.26
812 - RED BLOOD CELL DISORDERS W/O MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,20,18180.8,5980.85,5196.45
812 - RED BLOOD CELL DISORDERS W/O MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,13,18643.38,5133.46,4093.46
812 - RED BLOOD CELL DISORDERS W/O MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,17,13096.17,5166.23,3752.94
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,23,135604.69,45056.78,43948.52
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,47,116025.42,39710,37868.74
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,19,110355.94,38143.05,36198.57
853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,11,83270.27,31489.81,26449.63
870 - SEPTICEMIA OR SEVERE SEPSIS W MV 96+ HOURS,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,29,193269.41,57306,49336.82
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,92,37425.92,13957.6,12777.03
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,397,43186.87,14626.13,13307.61
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,274,32791.19,12123.89,11120.63
871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,183,22559.38,11219.72,9990.16
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,23,22257.13,8088.65,7453
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,89,21946.55,8493.52,7373.41
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,40,17143.7,7262.05,6332.15
872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,64,14295.62,6927.09,5906.93
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,22,34347.18,11050.72,10283.27
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,30,17555.4,9203.63,8563.23
917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,14,33437.35,10706.85,10005.64
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,11,9980.36,4475.9,3664.27
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,13,18845.69,4648.46,3956.76
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,PROVIDENCE HOLY FAMILY HOSPITAL,SPOKANE,99208,WA - Spokane,11,11650.27,4026.72,3215.09
918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,13,8928.3,3914.46,3056
948 - SIGNS & SYMPTOMS W/O MCC,DEACONESS HOSPITAL,SPOKANE,99210,WA - Spokane,21,18003.19,4999,3928.14
948 - SIGNS & SYMPTOMS W/O MCC,PROVIDENCE SACRED HEART MEDICAL CENTER,SPOKANE,99204,WA - Spokane,12,15622.66,5222.25,4478.25
948 - SIGNS & SYMPTOMS W/O MCC,VALLEY HOSPITAL,SPOKANE,99216,WA - Spokane,16,11341.31,4152,3307
039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,15,53322.26,7738.86,6770.6
057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,14,37973.14,6597.14,6040.28
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,46,52469.8,13456.06,11591.93
064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,66,46700.24,14348.69,12006.66
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,96,42991.22,8214.53,6926.27
065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,51,29709.19,8859.66,7557.82
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,50,30835.22,6158.24,4378.6
066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,34,38082.5,6544.61,5211.02
069 - TRANSIENT ISCHEMIA,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,60,28465.41,5508.7,3853.05
069 - TRANSIENT ISCHEMIA,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,24,31079.91,5575.62,4781.79
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,33,27090.24,7528.27,4519.6
074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,16,21311.06,6577.18,6017.18
101 - SEIZURES W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,26,25544.65,5604.03,4184.76
101 - SEIZURES W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,41,23192.26,6483.31,4339.41
149 - DYSEQUILIBRIUM,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,11,29637.45,4477.9,3666.27
176 - PULMONARY EMBOLISM W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,34,34945.52,7758.55,6262.23
176 - PULMONARY EMBOLISM W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,14,28793.5,9245.71,6691.28
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,25,67422.72,15041.48,14480.6
177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,69,40645.3,14447.18,13796.98
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,28,43834.1,10086.21,9201.35
178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,24,32937.33,10056,9263.5
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,28,39899.07,8977.6,8205.07
189 - PULMONARY EDEMA & RESPIRATORY FAILURE,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,46,42835.97,10428.36,9544.84
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,52,37586.48,8874.63,7317.76
190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,84,32966.39,9814.84,7866.58
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,71,34736.46,8010,6116.95
191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,56,29606.75,7278.78,6364.17
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,44,26248.75,5272.93,4152.43
192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,34,16490.55,5673.14,4104.47
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,36,47562.19,10597.86,9258.61
193 - SIMPLE PNEUMONIA & PLEURISY W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,92,40605.1,11362.78,10324.92
194 - SIMPLE PNEUMONIA & PLEURISY W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,66,36848.15,7216.92,6090.83
194 - SIMPLE PNEUMONIA & PLEURISY W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,53,26312.47,7734.15,6679.18
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,23,27803.91,5755.04,3438.08
195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,17,18203.35,5415.7,4420.64
202 - BRONCHITIS & ASTHMA W CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,22,28606.86,6723.95,4971
202 - BRONCHITIS & ASTHMA W CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,19,18027.57,6484.21,5194.57
207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,27,146976.33,38172.74,37539.4
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,53,72773.09,16172.11,14880.54
208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,48,74215.39,17877.89,15686.7
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,26,114942.34,23361.23,21071.07
238 - MAJOR CARDIOVASC PROCEDURES W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,22,168217.04,30287.09,25693.5
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,19,85637.89,18509.73,17738.57
243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,14,83329.71,22569.5,17804.92
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,16,67155.81,17364.75,12701.62
244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,13,74076.76,15487.38,14452.3
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,19,106730.78,22251.05,21423.68
246 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W MCC OR 4+ VESSELS/STENTS,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,21,124787.52,24579.09,23775.14
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,68,76535.85,14539.33,12074.22
247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,106,77529.12,17222.87,13039.51
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,34,72447.41,12463.05,11441.26
249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,14,65541.57,17525.14,10735.28
251 - PERC CARDIOVASC PROC W/O CORONARY ARTERY STENT W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,14,61212.57,12552.5,11831.64
252 - OTHER VASCULAR PROCEDURES W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,14,118156.5,27610.64,26907.71
252 - OTHER VASCULAR PROCEDURES W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,15,117526.46,26570.46,22316.53
253 - OTHER VASCULAR PROCEDURES W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,14,125584.57,21248.07,20282.21
253 - OTHER VASCULAR PROCEDURES W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,22,87818.9,19439.22,18617.45
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,34,71906.79,13268.5,12573.08
"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,30,58041.83,14693.16,13838.1
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,30,44604.03,8223.56,7362.1
"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,19,39791,9091.36,8146.52
"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,20,34975.9,6075.7,4702.1
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,15,94769,18482.4,16978.2
"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,16,80621.81,15739.5,15185.5
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,61,45728.68,8413.96,6115.68
"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,34,44699.5,8584.7,7282.2
291 - HEART FAILURE & SHOCK W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,100,44811.58,10390.4,9388.83
291 - HEART FAILURE & SHOCK W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,142,43996.4,11346.54,10482.42
292 - HEART FAILURE & SHOCK W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,122,33353.67,8037.17,6383.52
292 - HEART FAILURE & SHOCK W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,112,26004.57,7740.1,7055.89
293 - HEART FAILURE & SHOCK W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,42,20551.09,4801.85,4027.85
293 - HEART FAILURE & SHOCK W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,35,18293.88,5461.37,4454.65
300 - PERIPHERAL VASCULAR DISORDERS W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,20,31209.25,6788.2,6167.2
300 - PERIPHERAL VASCULAR DISORDERS W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,16,29982.18,7257.12,6378.75
303 - ATHEROSCLEROSIS W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,28,19914.64,4120.57,3200.92
303 - ATHEROSCLEROSIS W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,23,17996.65,4447.39,3517.82
305 - HYPERTENSION W/O MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,21,33400.23,4363.42,3402.28
305 - HYPERTENSION W/O MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,16,21650.81,4686.93,3777.18
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,38,44124.57,9141.52,8020.26
308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,52,28216.46,9687.53,8527.44
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,64,26310.78,5938.68,4863.93
309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,69,23015.27,6404.11,5671.88
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,74,21580.18,4286.17,2965.02
310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,41,15315.19,4602.41,3268.02
312 - SYNCOPE & COLLAPSE,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,68,31746.32,5660.1,3963.29
312 - SYNCOPE & COLLAPSE,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,62,19385.06,5834.98,4352.45
313 - CHEST PAIN,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,131,22803.8,3965.45,3109.67
313 - CHEST PAIN,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,110,20103.47,4518.08,3010.85
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,53,52525.15,12872.77,11304.07
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,14,52776.28,13455.57,12894.14
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,21,30062.47,7913.28,5199.66
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,11,26017,7068.9,6663.09
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,16,223078.25,44012.12,43347
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,35,174658.45,42672.8,41808.68
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,23,102944.43,22548.65,15132.13
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,39,89712.53,20492.87,18760.38
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,19,41280.68,8688.26,7903.89
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,28,24048.6,9451.35,8971.92
377 - G.I. HEMORRHAGE W MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,32,60796.62,13088.03,12280.37
377 - G.I. HEMORRHAGE W MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,40,47455.47,13855.9,13268.8
378 - G.I. HEMORRHAGE W CC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,59,32404.89,7193.42,6139.66
378 - G.I. HEMORRHAGE W CC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,104,29974.89,7988.21,6806.87
379 - G.I. HEMORRHAGE W/O CC/MCC,ST JOSEPH MEDICAL CENTER,TACOMA,98405,WA - Tacoma,20,24212.9,5051.05,3955
379 - G.I. HEMORRHAGE W/O CC/MCC,TACOMA GENERAL ALLENMORE HOSPITAL,TACOMA,98415,WA - Tacoma,14,19350.42,5362.28,4297.78
